Student_ID,Name,Gender,Department,Year,Semester,Age,Attendance,Python,Statistics,Machine_Learning,Deep_Learning,Database,Data_Visualization,Assignment_Score,Internal_Marks,Project_Marks,Study_Hours,Placement_Status,Total_Marks,Percentage,Grade,GPA,Rank,Attendance_Status,At_Risk,Risk_Score,Risk_Category
DS0750,Student_0750,Male,Information Technology,2,4,23,64.55,43.0,60,58,61,56,63,63,83,71,10.9,Not Placed,341.0,56.833333333333336,D,6.0,159,Critical,True,2,Medium Risk
DS0751,Student_0751,Male,Data Science,1,3,23,83.0,81.0,84,70,58,74,67,90,92,81,12.5,Placed,434.0,72.33333333333334,B,8.0,71,Good,False,0,Safe
DS0752,Student_0752,Male,Artificial Intelligence,2,4,20,86.25,86.0,77,100,75,80,74,92,76,68,13.7,Placed,492.0,82.0,A,9.0,18,Excellent,False,0,Safe
DS0753,Student_0753,Female,Artificial Intelligence,2,1,21,100.0,50.0,95,62,85,74,75,76,88,95,13.1,Internship,441.0,73.5,B,8.0,64,Excellent,False,0,Safe
DS0754,Student_0754,Other,Information Technology,2,3,20,57.99,76.0,71,53,67,79,63,82,68,65,14.1,Not Placed,409.0,68.16666666666666,C,7.0,96,Critical,True,1,Low Risk
DS0755,Student_0755,Other,Information Technology,1,4,23,70.21,80.0,81,73,86,89,82,51,41,76,18.1,Placed,491.0,81.83333333333334,A,9.0,19,Warning,True,1,Low Risk
DS0756,Student_0756,Male,Computer Science,2,3,23,62.69,52.0,86,72,90,76,54,76,56,91,13.1,Placed,430.0,71.66666666666667,B,8.0,75,Critical,True,1,Low Risk
DS0757,Student_0757,Male,Data Science,2,1,20,64.45,96.0,38,72,91,57,68,73,79,71,9.0,Internship,422.0,70.33333333333334,B,8.0,83,Critical,True,3,High Risk
DS0758,Student_0758,Female,Artificial Intelligence,2,3,20,68.9,85.0,81,54,51,56,78,88,63,77,5.2,Placed,405.0,67.5,C,7.0,101,Warning,True,2,Medium Risk
DS0759,Student_0759,Male,Computer Science,2,2,24,88.05,61.0,85,59,82,35,62,90,61,69,17.0,Internship,384.0,64.0,C,7.0,122,Excellent,True,1,Low Risk
DS0760,Student_0760,Male,Computer Science,1,3,23,98.42,48.0,63,89,78,68,72,94,82,62,8.9,Placed,418.0,69.66666666666667,C,7.0,87,Excellent,True,2,Medium Risk
DS0761,Student_0761,Other,Artificial Intelligence,1,1,23,78.16,65.0,71,43,77,89,79,81,81,91,8.1,Internship,424.0,70.66666666666667,B,8.0,81,Good,True,2,Medium Risk
DS0762,Student_0762,Female,Computer Science,1,4,24,59.18,73.0,65,69,83,85,91,95,67,82,20.8,Placed,466.0,77.66666666666666,B,8.0,39,Critical,True,1,Low Risk
DS0763,Student_0763,Female,Information Technology,1,3,20,99.61,51.0,56,93,74,61,68,89,69,57,23.4,Placed,403.0,67.16666666666666,C,7.0,103,Excellent,False,0,Safe
DS0764,Student_0764,Other,Computer Science,1,1,23,96.89,77.0,48,67,100,70,59,78,90,62,17.1,Internship,421.0,70.16666666666667,B,8.0,84,Excellent,True,1,Low Risk
DS0765,Student_0765,Other,Data Science,1,1,23,76.86,74.0,91,75,61,71,45,87,92,83,29.5,Internship,417.0,69.5,C,7.0,88,Good,True,1,Low Risk
DS0766,Student_0766,Other,Information Technology,1,1,21,74.58,78.0,75,74,51,84,33,100,88,64,12.7,Not Placed,395.0,65.83333333333333,C,7.0,111,Warning,True,2,Medium Risk
DS0767,Student_0767,Female,Artificial Intelligence,1,3,24,100.0,51.0,81,66,41,72,77,75,82,66,20.8,Not Placed,388.0,64.66666666666666,C,7.0,118,Excellent,True,1,Low Risk
DS0768,Student_0768,Female,Computer Science,1,1,20,91.93,48.0,63,52,61,89,61,82,73,86,28.9,Not Placed,374.0,62.33333333333333,C,7.0,132,Excellent,True,1,Low Risk
DS0769,Student_0769,Other,Information Technology,1,3,23,79.2,60.0,56,55,85,87,62,77,64,90,18.4,Not Placed,405.0,67.5,C,7.0,101,Good,False,0,Safe
DS0770,Student_0770,Other,Computer Science,2,1,22,68.42,79.0,72,78,77,56,76,62,65,77,15.1,Not Placed,438.0,73.0,B,8.0,67,Warning,True,1,Low Risk
DS0771,Student_0771,Other,Artificial Intelligence,2,3,22,62.43,53.0,53,39,25,68,100,55,54,71,14.7,Placed,338.0,56.333333333333336,D,6.0,162,Critical,True,2,Medium Risk
DS0772,Student_0772,Female,Data Science,1,4,22,57.55,74.0,80,65,71,54,50,74,53,99,11.9,Not Placed,394.0,65.66666666666666,C,7.0,112,Critical,True,1,Low Risk
DS0773,Student_0773,Other,Artificial Intelligence,2,2,22,74.17,80.0,86,56,71,78,72,80,85,85,18.4,Internship,443.0,73.83333333333333,B,8.0,62,Warning,True,1,Low Risk
DS0774,Student_0774,Other,Artificial Intelligence,1,4,21,77.53,80.0,80,92,69,72,84,56,79,96,4.6,Internship,477.0,79.5,B,8.0,28,Good,True,1,Low Risk
DS0775,Student_0775,Female,Computer Science,1,2,23,80.77,85.0,32,64,98,65,71,100,53,69,9.5,Placed,415.0,69.16666666666667,C,7.0,90,Good,True,2,Medium Risk
DS0776,Student_0776,Male,Artificial Intelligence,1,1,22,75.69,54.0,87,70,62,62,62,63,74,78,12.1,Placed,397.0,66.16666666666666,C,7.0,109,Good,False,0,Safe
DS0777,Student_0777,Female,Computer Science,2,1,24,100.0,68.0,100,100,54,56,54,74,82,82,11.9,Not Placed,432.0,72.0,B,8.0,73,Excellent,False,0,Safe
DS0778,Student_0778,Female,Artificial Intelligence,2,3,24,77.2,86.0,57,90,61,63,54,67,83,81,11.0,Placed,411.0,68.5,C,7.0,94,Good,False,0,Safe
DS0779,Student_0779,Other,Information Technology,1,1,20,95.39,63.0,66,92,58,59,53,90,100,73,14.2,Internship,391.0,65.16666666666666,C,7.0,115,Excellent,False,0,Safe
DS0780,Student_0780,Other,Artificial Intelligence,2,4,20,94.27,50.0,80,72,80,53,75,100,55,85,2.0,Not Placed,410.0,68.33333333333333,C,7.0,95,Excellent,True,1,Low Risk
DS0781,Student_0781,Male,Information Technology,1,4,21,98.97,80.0,42,62,50,67,83,81,54,67,26.9,Internship,384.0,64.0,C,7.0,122,Excellent,True,1,Low Risk
DS0782,Student_0782,Other,Data Science,1,1,22,78.76,81.0,56,66,66,62,44,77,100,75,23.7,Internship,375.0,62.5,C,7.0,131,Good,True,1,Low Risk
DS0783,Student_0783,Male,Artificial Intelligence,1,2,24,70.11,61.0,66,70,58,67,83,91,73,72,2.0,Internship,405.0,67.5,C,7.0,101,Warning,True,2,Medium Risk
DS0784,Student_0784,Female,Artificial Intelligence,2,2,24,91.58,64.0,76,96,79,87,52,85,76,70,9.1,Internship,454.0,75.66666666666667,B,8.0,51,Excellent,True,1,Low Risk
DS0785,Student_0785,Male,Computer Science,2,1,23,62.4,97.0,79,75,64,71,72,76,45,70,12.4,Not Placed,458.0,76.33333333333333,B,8.0,47,Critical,True,1,Low Risk
DS0786,Student_0786,Female,Data Science,1,1,20,79.26,77.0,100,41,100,67,75,45,73,87,14.3,Not Placed,460.0,76.66666666666667,B,8.0,45,Good,True,1,Low Risk
DS0787,Student_0787,Female,Artificial Intelligence,2,4,22,77.77,88.0,87,60,94,71,71,54,96,98,22.0,Not Placed,471.0,78.5,B,8.0,34,Good,False,0,Safe
DS0788,Student_0788,Female,Data Science,2,4,22,92.46,66.0,55,60,99,60,35,93,72,43,16.2,Internship,375.0,62.5,C,7.0,131,Excellent,True,1,Low Risk
DS0789,Student_0789,Other,Computer Science,2,2,24,68.23,79.0,68,67,56,55,98,84,98,52,19.2,Not Placed,423.0,70.5,B,8.0,82,Warning,True,1,Low Risk
DS0790,Student_0790,Other,Information Technology,1,3,20,88.06,78.0,78,95,100,66,80,78,58,68,12.8,Placed,497.0,82.83333333333334,A,9.0,14,Excellent,False,0,Safe
DS0791,Student_0791,Other,Computer Science,2,1,22,77.9,57.0,75,76,85,57,61,91,89,91,16.2,Placed,411.0,68.5,C,7.0,94,Good,False,0,Safe
DS0792,Student_0792,Male,Data Science,1,4,21,86.98,57.0,99,83,63,91,62,86,100,63,26.0,Not Placed,455.0,75.83333333333333,B,8.0,50,Excellent,False,0,Safe
DS0793,Student_0793,Other,Information Technology,1,4,21,78.22,70.0,51,68,70,54,75,74,75,91,17.9,Not Placed,388.0,64.66666666666666,C,7.0,118,Good,False,0,Safe
DS0794,Student_0794,Male,Data Science,1,3,24,85.16,49.0,62,72,87,89,97,58,71,100,18.1,Placed,456.0,76.0,B,8.0,49,Excellent,True,1,Low Risk
DS0795,Student_0795,Other,Information Technology,2,2,24,98.51,57.0,76,62,56,100,86,79,25,100,17.3,Not Placed,437.0,72.83333333333334,B,8.0,68,Excellent,False,0,Safe
DS0796,Student_0796,Other,Artificial Intelligence,1,3,20,71.26,75.0,86,77,81,64,52,93,65,68,13.4,Placed,435.0,72.5,B,8.0,70,Warning,True,1,Low Risk
DS0797,Student_0797,Other,Data Science,2,4,24,78.22,69.0,46,62,73,73,87,65,72,83,21.8,Not Placed,410.0,68.33333333333333,C,7.0,95,Good,True,1,Low Risk
DS0798,Student_0798,Male,Information Technology,2,1,24,83.08,79.0,68,82,89,83,70,82,50,67,17.7,Placed,471.0,78.5,B,8.0,34,Good,False,0,Safe
DS0799,Student_0799,Other,Artificial Intelligence,2,1,22,70.85,57.0,77,65,59,71,76,50,48,68,6.8,Placed,405.0,67.5,C,7.0,101,Warning,True,2,Medium Risk
DS0800,Student_0800,Other,Artificial Intelligence,2,1,21,100.0,65.0,95,49,66,100,76,67,60,54,16.7,Placed,451.0,75.16666666666667,B,8.0,54,Excellent,True,1,Low Risk
DS0801,Student_0801,Male,Artificial Intelligence,2,4,23,65.56,49.0,63,56,86,62,76,68,100,88,15.1,Not Placed,392.0,65.33333333333333,C,7.0,114,Warning,True,2,Medium Risk
DS0802,Student_0802,Other,Information Technology,2,1,20,93.1,100.0,56,87,47,66,50,66,76,87,5.6,Placed,406.0,67.66666666666666,C,7.0,100,Excellent,True,2,Medium Risk
DS0803,Student_0803,Other,Data Science,1,2,22,76.71,59.0,71,79,91,67,65,73,80,66,10.6,Placed,432.0,72.0,B,8.0,73,Good,False,0,Safe
DS0804,Student_0804,Male,Information Technology,2,1,20,75.17,76.0,25,61,53,88,63,76,65,68,8.9,Not Placed,366.0,61.0,C,7.0,140,Good,True,2,Medium Risk
DS0805,Student_0805,Male,Data Science,1,1,23,100.0,53.0,71,75,49,81,81,70,56,51,28.3,Placed,410.0,68.33333333333333,C,7.0,95,Excellent,True,1,Low Risk
DS0806,Student_0806,Female,Data Science,1,3,24,85.45,97.0,56,59,65,88,51,71,78,52,10.1,Placed,416.0,69.33333333333334,C,7.0,89,Excellent,False,0,Safe
DS0807,Student_0807,Other,Computer Science,2,3,24,76.4,72.0,36,65,65,65,62,54,72,70,12.8,Internship,365.0,60.83333333333333,C,7.0,141,Good,True,1,Low Risk
DS0808,Student_0808,Female,Computer Science,1,1,22,83.96,38.0,80,52,71,58,64,80,45,70,14.4,Not Placed,363.0,60.5,C,7.0,143,Good,True,1,Low Risk
DS0809,Student_0809,Male,Data Science,2,3,20,52.6,88.0,62,74,73,87,68,86,82,88,11.3,Placed,452.0,75.33333333333333,B,8.0,53,Critical,True,1,Low Risk
DS0810,Student_0810,Female,Computer Science,1,2,21,78.45,62.0,68,92,95,82,75,60,69,58,23.2,Not Placed,474.0,79.0,B,8.0,31,Good,False,0,Safe
DS0811,Student_0811,Other,Artificial Intelligence,1,2,22,77.07,78.0,91,46,99,46,52,63,51,91,21.6,Placed,412.0,68.66666666666667,C,7.0,93,Good,True,1,Low Risk
DS0812,Student_0812,Other,Data Science,2,2,24,85.47,90.0,76,30,51,77,64,82,62,77,6.6,Placed,388.0,64.66666666666666,C,7.0,118,Excellent,True,2,Medium Risk
DS0813,Student_0813,Other,Data Science,2,2,21,82.43,68.0,32,46,65,100,43,85,66,67,16.6,Placed,354.0,59.0,D,6.0,150,Good,True,1,Low Risk
DS0814,Student_0814,Other,Information Technology,2,1,23,77.5,60.0,81,46,83,71,67,79,58,74,6.4,Placed,408.0,68.0,C,7.0,97,Good,True,2,Medium Risk
DS0815,Student_0815,Male,Data Science,2,2,22,68.59,71.0,76,75,56,65,78,91,54,84,21.0,Placed,421.0,70.16666666666667,B,8.0,84,Warning,True,1,Low Risk
DS0816,Student_0816,Male,Artificial Intelligence,1,1,23,66.24,62.0,52,40,61,78,54,73,64,57,11.4,Placed,347.0,57.833333333333336,D,6.0,155,Warning,True,2,Medium Risk
DS0817,Student_0817,Male,Data Science,1,3,21,69.72,56.0,50,86,65,37,61,82,87,81,6.4,Not Placed,355.0,59.166666666666664,D,6.0,149,Warning,True,3,High Risk
DS0818,Student_0818,Female,Information Technology,2,4,20,82.71,56.0,88,58,85,64,72,76,78,67,9.5,Not Placed,423.0,70.5,B,8.0,82,Good,True,1,Low Risk
DS0819,Student_0819,Female,Data Science,2,1,21,92.69,73.0,55,86,68,65,77,76,46,80,12.1,Placed,424.0,70.66666666666667,B,8.0,81,Excellent,False,0,Safe
DS0820,Student_0820,Male,Artificial Intelligence,1,3,23,98.35,57.0,53,85,41,57,72,54,75,82,9.8,Placed,365.0,60.83333333333333,C,7.0,141,Excellent,True,2,Medium Risk
DS0821,Student_0821,Other,Data Science,2,3,20,86.09,80.0,62,80,42,75,64,73,83,86,19.3,Placed,403.0,67.16666666666666,C,7.0,103,Excellent,True,1,Low Risk
DS0822,Student_0822,Other,Computer Science,1,3,20,100.0,36.0,55,91,51,83,81,62,60,60,24.5,Not Placed,397.0,66.16666666666666,C,7.0,109,Excellent,True,1,Low Risk
DS0823,Student_0823,Female,Information Technology,2,2,21,58.6,66.0,61,91,79,56,52,58,53,44,8.3,Internship,405.0,67.5,C,7.0,101,Critical,True,2,Medium Risk
DS0824,Student_0824,Other,Computer Science,1,1,22,81.47,56.0,63,95,66,67,78,100,85,58,18.6,Placed,425.0,70.83333333333334,B,8.0,80,Good,False,0,Safe
DS0825,Student_0825,Other,Computer Science,2,2,22,82.07,58.0,77,49,53,75,85,67,84,90,15.6,Placed,397.0,66.16666666666666,C,7.0,109,Good,True,1,Low Risk
DS0826,Student_0826,Female,Data Science,2,1,24,100.0,68.0,94,70,71,77,69,86,63,85,18.2,Placed,449.0,74.83333333333333,B,8.0,56,Excellent,False,0,Safe
DS0827,Student_0827,Male,Information Technology,1,1,22,79.88,90.0,62,73,69,71,57,68,83,63,23.6,Internship,422.0,70.33333333333334,B,8.0,83,Good,False,0,Safe
DS0828,Student_0828,Other,Artificial Intelligence,2,3,22,69.29,86.0,89,76,63,72,76,100,73,58,10.2,Internship,462.0,77.0,B,8.0,43,Warning,True,1,Low Risk
DS0829,Student_0829,Male,Artificial Intelligence,1,1,24,71.1,92.0,97,85,90,88,78,85,93,71,13.8,Placed,530.0,88.33333333333333,A,9.0,1,Warning,True,1,Low Risk
DS0830,Student_0830,Other,Data Science,2,3,20,77.11,77.0,60,50,87,63,70,57,66,83,17.3,Not Placed,407.0,67.83333333333333,C,7.0,99,Good,False,0,Safe
DS0831,Student_0831,Female,Computer Science,2,4,21,86.8,72.0,73,81,69,77,55,68,72,74,9.6,Not Placed,427.0,71.16666666666667,B,8.0,78,Excellent,True,1,Low Risk
DS0832,Student_0832,Other,Artificial Intelligence,1,4,24,88.94,77.0,45,96,82,80,44,90,89,90,19.7,Internship,424.0,70.66666666666667,B,8.0,81,Excellent,True,1,Low Risk
DS0833,Student_0833,Female,Data Science,2,3,22,66.49,57.0,85,53,52,51,85,64,62,53,12.5,Not Placed,383.0,63.83333333333333,C,7.0,123,Warning,True,1,Low Risk
DS0834,Student_0834,Other,Data Science,1,4,20,93.11,54.0,79,80,51,66,98,79,65,76,16.6,Placed,428.0,71.33333333333334,B,8.0,77,Excellent,False,0,Safe
DS0835,Student_0835,Other,Computer Science,1,3,21,71.95,69.0,50,89,86,54,65,69,50,77,24.1,Not Placed,413.0,68.83333333333333,C,7.0,92,Warning,True,1,Low Risk
DS0836,Student_0836,Other,Information Technology,2,2,23,67.36,83.0,68,42,81,72,76,82,72,56,6.1,Internship,422.0,70.33333333333334,B,8.0,83,Warning,True,3,High Risk
DS0837,Student_0837,Female,Data Science,1,3,24,82.16,65.0,51,78,64,61,59,73,56,64,13.2,Internship,378.0,63.0,C,7.0,128,Good,False,0,Safe
DS0838,Student_0838,Female,Artificial Intelligence,2,2,23,100.0,100.0,50,64,71,65,86,96,69,74,16.3,Internship,436.0,72.66666666666667,B,8.0,69,Excellent,False,0,Safe
DS0839,Student_0839,Female,Computer Science,1,1,24,73.24,72.0,57,84,73,69,51,79,100,83,26.1,Internship,406.0,67.66666666666666,C,7.0,100,Warning,True,1,Low Risk
DS0840,Student_0840,Other,Computer Science,2,4,23,72.84,80.0,87,98,59,58,80,99,55,85,19.7,Not Placed,462.0,77.0,B,8.0,43,Warning,True,1,Low Risk
DS0841,Student_0841,Female,Information Technology,2,2,20,85.99,46.0,58,60,78,64,69,66,62,100,2.6,Placed,375.0,62.5,C,7.0,131,Excellent,True,2,Medium Risk
DS0842,Student_0842,Female,Data Science,1,4,20,63.69,74.0,52,64,60,55,71,97,63,71,11.9,Internship,376.0,62.66666666666667,C,7.0,130,Critical,True,1,Low Risk
DS0843,Student_0843,Other,Computer Science,1,2,23,81.73,69.0,90,100,81,86,96,80,44,79,5.2,Placed,522.0,87.0,A,9.0,5,Good,True,1,Low Risk
DS0844,Student_0844,Female,Computer Science,2,4,22,85.29,46.0,73,53,70,72,73,57,69,91,22.8,Not Placed,387.0,64.5,C,7.0,119,Excellent,True,1,Low Risk
DS0845,Student_0845,Female,Artificial Intelligence,2,3,21,77.35,58.0,62,55,60,49,68,90,62,66,10.1,Not Placed,352.0,58.666666666666664,D,6.0,152,Good,True,1,Low Risk
DS0846,Student_0846,Male,Artificial Intelligence,1,4,20,74.46,53.0,78,68,71,89,90,79,46,96,19.6,Placed,449.0,74.83333333333333,B,8.0,56,Warning,True,1,Low Risk
DS0847,Student_0847,Female,Computer Science,1,4,20,76.33,57.0,61,44,65,63,50,81,71,58,11.4,Placed,340.0,56.666666666666664,D,6.0,160,Good,True,1,Low Risk
DS0848,Student_0848,Male,Artificial Intelligence,2,1,23,83.88,66.0,74,70,73,47,80,100,74,73,9.1,Placed,410.0,68.33333333333333,C,7.0,95,Good,True,2,Medium Risk
DS0849,Student_0849,Male,Artificial Intelligence,2,3,20,95.03,93.0,53,76,63,67,49,67,77,87,19.3,Internship,401.0,66.83333333333333,C,7.0,105,Excellent,True,1,Low Risk
DS0850,Student_0850,Other,Data Science,2,2,23,81.88,37.0,80,68,65,68,46,91,59,96,22.6,Not Placed,364.0,60.66666666666667,C,7.0,142,Good,True,1,Low Risk
DS0851,Student_0851,Male,Information Technology,1,4,20,71.77,64.0,53,48,74,59,88,75,86,76,16.8,Not Placed,386.0,64.33333333333333,C,7.0,120,Warning,True,2,Medium Risk
DS0852,Student_0852,Other,Information Technology,2,1,21,82.97,73.0,45,76,72,83,79,70,78,69,27.5,Not Placed,428.0,71.33333333333334,B,8.0,77,Good,True,1,Low Risk
DS0853,Student_0853,Male,Artificial Intelligence,2,1,23,93.82,100.0,83,93,47,49,65,100,91,91,17.6,Internship,437.0,72.83333333333334,B,8.0,68,Excellent,True,1,Low Risk
DS0854,Student_0854,Other,Computer Science,1,2,20,73.98,57.0,71,100,65,63,87,76,88,62,23.6,Internship,443.0,73.83333333333333,B,8.0,62,Warning,True,1,Low Risk
DS0855,Student_0855,Male,Data Science,1,3,21,60.89,72.0,100,75,69,79,65,73,40,69,17.7,Placed,460.0,76.66666666666667,B,8.0,45,Critical,True,1,Low Risk
DS0856,Student_0856,Female,Information Technology,1,3,20,78.01,71.0,64,69,58,70,71,100,69,70,13.0,Not Placed,403.0,67.16666666666666,C,7.0,103,Good,False,0,Safe
DS0857,Student_0857,Male,Information Technology,2,3,21,82.36,55.0,80,60,61,62,55,98,83,82,29.2,Internship,373.0,62.16666666666667,C,7.0,133,Good,False,0,Safe
DS0858,Student_0858,Female,Data Science,2,1,21,84.97,69.0,71,70,93,70,60,72,80,52,17.1,Internship,433.0,72.16666666666667,B,8.0,72,Good,False,0,Safe
DS0859,Student_0859,Male,Artificial Intelligence,2,3,22,87.8,63.0,100,72,61,49,90,84,72,77,17.6,Not Placed,435.0,72.5,B,8.0,70,Excellent,True,1,Low Risk
DS0860,Student_0860,Other,Computer Science,2,2,23,91.02,75.0,76,86,71,58,68,97,53,76,13.2,Not Placed,434.0,72.33333333333334,B,8.0,71,Excellent,False,0,Safe
DS0861,Student_0861,Female,Artificial Intelligence,1,2,21,74.94,66.0,75,51,53,65,68,79,70,87,9.5,Internship,378.0,63.0,C,7.0,128,Warning,True,2,Medium Risk
DS0862,Student_0862,Male,Information Technology,2,2,21,72.42,49.0,65,71,51,49,73,92,72,79,14.5,Internship,358.0,59.66666666666667,D,6.0,146,Warning,True,2,Medium Risk
DS0863,Student_0863,Female,Computer Science,2,3,20,88.92,30.0,53,68,75,43,69,91,78,87,13.5,Not Placed,338.0,56.333333333333336,D,6.0,162,Excellent,True,1,Low Risk
DS0864,Student_0864,Male,Computer Science,2,4,22,77.55,100.0,52,62,84,81,77,93,41,78,12.1,Not Placed,456.0,76.0,B,8.0,49,Good,False,0,Safe
DS0865,Student_0865,Female,Artificial Intelligence,1,2,20,57.95,79.0,75,75,54,69,67,55,73,100,27.5,Placed,419.0,69.83333333333334,C,7.0,86,Critical,True,1,Low Risk
DS0866,Student_0866,Female,Information Technology,2,1,23,79.33,25.0,71,84,67,63,66,60,88,51,12.1,Internship,376.0,62.66666666666667,C,7.0,130,Good,True,1,Low Risk
DS0867,Student_0867,Male,Data Science,2,3,23,82.26,61.0,100,60,38,61,77,61,96,69,11.4,Internship,397.0,66.16666666666666,C,7.0,109,Good,True,1,Low Risk
DS0868,Student_0868,Male,Data Science,2,4,21,80.87,64.0,51,63,67,81,64,66,64,80,25.7,Internship,390.0,65.0,C,7.0,116,Good,False,0,Safe
DS0869,Student_0869,Female,Computer Science,1,3,21,86.66,58.0,71,84,58,70,69,57,72,95,30.5,Internship,410.0,68.33333333333333,C,7.0,95,Excellent,False,0,Safe
DS0870,Student_0870,Other,Artificial Intelligence,2,3,24,83.46,89.0,52,77,63,74,58,81,75,81,19.7,Placed,413.0,68.83333333333333,C,7.0,92,Good,False,0,Safe
DS0871,Student_0871,Female,Data Science,2,2,22,73.93,66.0,71,96,72,71,72,72,60,76,20.1,Placed,448.0,74.66666666666667,B,8.0,57,Warning,True,1,Low Risk
DS0872,Student_0872,Male,Information Technology,2,3,20,52.77,67.0,40,79,72,55,82,77,65,66,10.8,Not Placed,395.0,65.83333333333333,C,7.0,111,Critical,True,2,Medium Risk
DS0873,Student_0873,Female,Artificial Intelligence,2,4,24,81.61,68.0,63,42,89,66,59,66,64,58,11.7,Not Placed,387.0,64.5,C,7.0,119,Good,True,1,Low Risk
DS0874,Student_0874,Other,Data Science,2,1,23,83.13,70.0,74,58,69,83,45,66,53,94,22.4,Internship,399.0,66.5,C,7.0,107,Good,True,1,Low Risk
DS0875,Student_0875,Female,Artificial Intelligence,1,3,23,64.69,41.0,48,79,66,93,79,94,78,62,21.6,Internship,406.0,67.66666666666666,C,7.0,100,Critical,True,2,Medium Risk
DS0876,Student_0876,Female,Data Science,2,2,23,58.46,100.0,67,78,64,71,47,70,91,71,14.8,Not Placed,427.0,71.16666666666667,B,8.0,78,Critical,True,2,Medium Risk
DS0877,Student_0877,Male,Artificial Intelligence,1,1,23,79.42,58.0,56,43,61,55,72,67,56,76,23.5,Internship,345.0,57.49999999999999,D,6.0,156,Good,True,1,Low Risk
DS0878,Student_0878,Female,Data Science,1,1,24,91.91,72.0,61,68,39,68,64,91,58,67,12.6,Not Placed,372.0,62.0,C,7.0,134,Excellent,True,1,Low Risk
DS0879,Student_0879,Male,Computer Science,1,2,23,94.78,82.0,72,71,78,61,90,68,86,65,10.6,Placed,454.0,75.66666666666667,B,8.0,51,Excellent,False,0,Safe
DS0880,Student_0880,Female,Information Technology,1,1,22,75.55,80.0,57,82,75,57,69,83,72,75,14.8,Placed,420.0,70.0,B,8.0,85,Good,False,0,Safe
DS0881,Student_0881,Female,Computer Science,1,2,24,95.27,57.0,75,66,56,85,71,61,75,66,9.5,Internship,410.0,68.33333333333333,C,7.0,95,Excellent,True,1,Low Risk
DS0882,Student_0882,Other,Artificial Intelligence,1,2,23,51.73,90.0,98,67,75,71,96,69,99,65,21.5,Not Placed,497.0,82.83333333333334,A,9.0,14,Critical,True,1,Low Risk
DS0883,Student_0883,Female,Artificial Intelligence,2,4,20,100.0,88.0,70,72,44,59,84,68,96,77,27.9,Not Placed,417.0,69.5,C,7.0,88,Excellent,True,1,Low Risk
DS0884,Student_0884,Male,Information Technology,2,1,20,80.19,52.0,73,64,72,88,76,74,69,60,24.4,Placed,425.0,70.83333333333334,B,8.0,80,Good,False,0,Safe
DS0885,Student_0885,Male,Artificial Intelligence,2,2,21,90.82,65.0,91,70,80,78,58,85,76,77,19.8,Placed,442.0,73.66666666666667,B,8.0,63,Excellent,False,0,Safe
DS0886,Student_0886,Other,Computer Science,2,3,23,62.96,81.0,50,74,67,64,89,46,85,77,19.3,Internship,425.0,70.83333333333334,B,8.0,80,Critical,True,1,Low Risk
DS0887,Student_0887,Female,Computer Science,2,4,23,84.64,63.0,49,52,66,51,75,82,66,77,17.7,Placed,356.0,59.333333333333336,D,6.0,148,Good,True,1,Low Risk
DS0888,Student_0888,Female,Information Technology,1,1,21,68.86,34.0,80,72,78,51,65,83,62,61,22.3,Internship,380.0,63.33333333333333,C,7.0,126,Warning,True,2,Medium Risk
DS0889,Student_0889,Female,Data Science,1,3,24,87.2,84.0,81,83,67,67,60,92,77,100,11.1,Placed,442.0,73.66666666666667,B,8.0,63,Excellent,False,0,Safe
DS0890,Student_0890,Female,Artificial Intelligence,1,2,20,81.08,42.0,81,58,66,43,57,93,82,50,20.3,Placed,347.0,57.833333333333336,D,6.0,155,Good,True,1,Low Risk
DS0891,Student_0891,Female,Artificial Intelligence,1,3,22,79.26,72.0,69,70,73,60,67,58,46,69,26.1,Internship,411.0,68.5,C,7.0,94,Good,False,0,Safe
DS0892,Student_0892,Other,Computer Science,1,3,24,83.98,69.0,73,38,77,71,60,92,68,61,14.8,Internship,388.0,64.66666666666666,C,7.0,118,Good,True,1,Low Risk
DS0893,Student_0893,Female,Data Science,1,1,23,85.82,83.0,52,79,60,74,62,100,82,55,7.0,Internship,410.0,68.33333333333333,C,7.0,95,Excellent,True,1,Low Risk
DS0894,Student_0894,Other,Data Science,2,4,24,68.28,59.0,72,73,51,57,58,58,81,74,9.7,Not Placed,370.0,61.66666666666667,C,7.0,136,Warning,True,2,Medium Risk
DS0895,Student_0895,Female,Computer Science,1,4,22,88.15,65.0,58,74,100,78,69,68,90,75,21.4,Not Placed,444.0,74.0,B,8.0,61,Excellent,False,0,Safe
DS0896,Student_0896,Male,Computer Science,2,1,24,83.76,74.0,67,56,68,83,62,56,68,88,7.2,Placed,410.0,68.33333333333333,C,7.0,95,Good,True,1,Low Risk
DS0897,Student_0897,Female,Information Technology,1,2,21,75.71,54.0,69,100,60,77,74,50,71,88,16.4,Not Placed,434.0,72.33333333333334,B,8.0,71,Good,False,0,Safe
DS0898,Student_0898,Female,Data Science,2,3,20,86.34,86.0,79,69,61,63,48,62,50,71,21.7,Placed,406.0,67.66666666666666,C,7.0,100,Excellent,True,1,Low Risk
DS0899,Student_0899,Other,Information Technology,2,2,24,78.61,67.0,78,67,81,46,94,71,75,81,23.4,Not Placed,433.0,72.16666666666667,B,8.0,72,Good,True,1,Low Risk
